id,premise,hypothesis,lang_abv,language,label
8e94c817c4,اینٹی کوڈن کوڈڈ ملاپ کے طریقہ کار کو تبدیل کیے بغیر دونوں کو تبدیل کیا جاسکتا ہے,آپ کو انکوڈنگ کوڈنگ میکانزم کو تبدیل کرنے کی ضرورت نہیں ہے,ur,Urdu,0
1219cabf76,ولور ہیمپٹن نے ہنسی کا اچانک جملہ بولا۔,Wolverstone ہنس نہیں سکی۔,ur,Urdu,2
23babeea6f,No tuve tiempo de probar todo tipo de cosas.,Lo conseguí todo a tiempo.,es,Spanish,2
f663f2ab12,"Louisa aliishi Alcott na Nathaniel Hawthrone kwenye Mtaa wa Pinkenecki, Oliver Wendell Holmes baada ya Barabara ya Beacon kutaja barabara mkali ambayo mwanahistoria mwenye kiburi William Prescott alikuwa nayo.",Hawthorn aliishi kwenye barabara kuu.,sw,Swahili,2
ad4794f489,听这位先生！他们笑了。,他取笑了那个人。,zh,Chinese,0
e811bb0b59,"Kwa kweli, badala ya kudhani kuwa kuna kutokuwa na uhakika mwingi katika sheria, haionekani kuwa haiwezekani.",Haiwezekani kudhani kuwa sheria hiyo ina nadharia ya hesabu.,sw,Swahili,2
1d39488662,"Чудовищно загруженное слово, разработанное планом во время слушания из уст агента Джека Брукса….",Джек Брукс - политик.,ru,Russian,0
7cb8328d3a,جیسا کہ آپ جانتے ہیں ، اس گروپ کی رکنیت دوست اور سابق طلباء پر مشتمل ہے جو ہر سال اسکول میں 1،000 الر 1،000 یا اس سے زیادہ کا حصہ ڈالیں گے۔,اس گروپ کے کچھ ممبران نے اسکول کو 100،000 100،000 سے زیادہ کا عطیہ کیا ہے۔,ur,Urdu,1
e2bc44bc24,Es wurden jedoch merkliche Unterschiede beobachtet,"Die Unterschiede waren so bedeutend, dass sie niedergeschrieben wurden.",de,German,1
7f46a4106b,واکیرو ثقافت اور کیلیفورنیا پر میکسیکن کی خودمختاری کے اثرات کے ان کی یاد میں ، روزا چیکانو ثقافت کی سمت دکھاتا ہے جو عام طور پر مقبول نہیں ہے۔,بہت سے چکن چرواہوں کی اولاد ہیں,ur,Urdu,1
7d5163bf60,Et le fou idéaliste court vers le danger pour nous en ce moment.,Il se mettra à nouveau en danger demain.,fr,French,1
b08e5a1aea,美国驻法国大使帕梅拉·哈里曼（Pamela Harriman）是著名的民主党金融家，也是20世纪贵族的妻子和情人，死于脑溢血，享年76岁。,哈里曼已经结婚很多次了。,zh,Chinese,0
df1c1b950c,受到相同声音困扰的朱利安勋爵在右舷的床旁，也站起来迅速穿好衣服。,朱利安勋爵很快就穿上了小屋。,zh,Chinese,0
3bf403fd83,"Μπορούμε επίσης να βρούμε ορισμένους ορισμούς εδώ και εκεί που δεν είναι εντελώς λανθασμένοι, με τους οποίους μπορεί κανείς να διαφωνήσει.",Όλοι οι ορισμοί έχουν συμφωνηθεί από όλα τα μέρη.,el,Greek,2
72d23b014c,"Ils ont finalement ajouté un cloître, une galerie et une tour.",Il avait prévu de combiner quatre choses.,fr,French,1
da30031ea7,"Neben der Überprüfung mehrerer offizieller Aufzeichnungen untersuchte die tschechische Regierung auch Überwachungsfotos, die vor der irakischen Botschaft aufgenommen wurden.",Die tschechische Regierung hatte kein Überwachungsmaterial.,de,German,2
83d1a4bc2e,"Bu oyunların oyun alanında, duvara karşı veya her ikisinde birden oynandığını kimse bilmiyor.","Çarpık kural kitabı, oyunun olası tüm kurallarını özetler.",tr,Turkish,2
969f5e5d46,"Chỉ huy phương Tây đầu tiên của Anh đến Hawaii là Thuyền trưởng James Cook, với nhiệm vụ giải tỏa Great Northern Passage nối Đại Tây Dương và Thái Bình Dương.",James Cook chưa bao giờ đi du lịch đến California.,vi,Vietnamese,2
44e6d2479e,"Въпреки че предварителното инженерство и договарянето на споразумения отнема шест до осем месеца, общото време за завършване на двата блока от 900 MW ще бъде около 17 до 19 месеца.",Общото време е по-малко от 6 месеца.,bg,Bulgarian,2
cc5274bed4,"Kama matokeo, kufikia Desemba 2000 mshahara wake ulikuwa umeongezeka maradufu na marupurupu mengine yaliongezeka kutoka $ 465 hadi $ 3,925.",Alihitaji pesa zaidi kusafiri.,sw,Swahili,1
c4fcbf191c,"«Sans cette explication, ce patronyme est d'origine française, cette information me paraît d'un intérêt limité.",Le mot français nom de famille signifie que le nom de famille est assez courant indépendamment de toute explication.,fr,French,2
9b494fda0b,"Les publications des premiers voyageurs américains du sud-ouest et du Mexique dépeignaient les Mexicains espagnols non seulement en termes horribles, mais avec une passion extrême.",Les premiers Américains ont parlé de toutes les bonnes choses que les Mexicains espagnols ont faites.,fr,French,2
d753559dc3,ٹھیک ہے تم مجھے سن سکتے ہو,کیا آپ اب مجھے سن سکتے ہیں,ur,Urdu,0
fad6fcea39,"Агентство намеревалось внедрить процесс подачи заявки на поездку сотрудников, который позволил бы пассажирам оплачивать все расходы в общей сложности, за некоторыми исключениями, но не более 75 долларов лично.",Эта идея не была хорошо воспринята другими агентствами.,ru,Russian,1
9d61981267,میں اسی چیز کو ڈھانپ رہا ہوں۔,میں دوسرے رسائل کی طرح محسوس کرتا ہوں۔,ur,Urdu,1
b1ec80addb,Ve uzun vadede maaş ve prestij konusunda onlarla olacağımızı düşünüyorum.,"Sonuçta, bu durumda, alternatiflerden daha iyi maaş seçenekleri olmalıdır.",tr,Turkish,2
8b9075ecfb,Les fenêtres du sol au plafond dans le coin nord-ouest du hall de la rue West ont été détruites.,Il a fallu plus de deux semaines à l'équipe de travail pour remplacer toutes les fenêtres cassées.,fr,French,1
fd2fe94d86,"Im Englischen gibt es einen Unterschied zwischen fünf Wörtern, Ausdrücken, Grammatik, Aussprache und Rhythmus.",Englisch ist dasselbe wie Englisch.,de,German,2
51906652da,Dịch vụ bưu chính không an toàn hơn các cơ quan bưu chính khác ngoại trừ kem.,Hấp kem là một chiến lược có hại với đường hàng không.,vi,Vietnamese,0
719d59ba41,آئی ٹی کی مہارت کی بڑی مانگ ہے ، جس سے ریاست میں رکاوٹیں پیدا ہو رہی ہیں ، لہذا اس سی آئی او نے ہوم سافٹ ویئر ڈویلپمنٹ اور انتظامی آپشنز کے انضمام کا آغاز کیا۔,ان دنوں آئی ٹی کارکن بہت عام ہیں۔,ur,Urdu,2
52c6495261,但是，变化将保持连续性。,变化不会是一切的尽头。,zh,Chinese,0
bcf749b335,Şuraya bir coca cola reklamı atın,Bir meşrubat ekleyin.,tr,Turkish,1
6300245cb6,"Alquiler de botes de caballitos de mar, se pueden alquilar botes pequeños para excursiones locales en Marsh Harbour, Abakos (Tel).","No se pueden alquilar botes, solo comprar.",es,Spanish,2
519b038290,Estás construyendo una montaña con un grano de arena.,Hacer esto demasiado lo hará inútil.,es,Spanish,1
7b493b960e,Tòa án không phải là màn xiếc chính trị duy nhất ở Washington sáng nay.,Tòa án không phải là địa điểm chính trị duy nhất ở Washington.,vi,Vietnamese,0
9ececf64c6,"Flanqueándolo, una moderna iglesia octogonal en el este y una capilla y una torre hexagonal en el oeste representan el renacimiento de la ciudad después de la guerra.",Estas estructuras fueron construidas por los mejores arquitectos del mundo.,es,Spanish,1
5338d62fcd,"Änderungsmanagement im Post- und Zustelldienst, hrsg.",Änderungen in der Post- und Zustellbranche müssen geregelt werden.,de,German,0
636191b646,61-- وفاقی ملازمین اسی طرح کے شرائط و ضوابط کے تحت سوشل انشورنس پروگراموں جیسے سوشل سروسز 62 اور میڈیکیئر سے فائدہ اٹھا سکتے ہیں جو دوسری آبادیوں پر لاگو ہوتے ہیں۔,وفاقی ملازمتیں اسی شرائط و ضوابط سے متفق ہیں جیسے باقی احاطہ کرتا آبادی۔,ur,Urdu,0
40a68fb137,"Ah, die vierte Klasse hat wirklich Spaß gemacht.","Ich habe die vierte Klasse geliebt, weil wir zwei Pausen hatten.",de,German,1
e4e8010dd6,"Voivi Fannie Flono, et elle a grandi à Ag-Augusta, GA et elle continue en parlant de certaines de ses histoires d'enfance.",Fanny Flono a dû reporter et ne peut nous raconter aucune histoire aujourd'hui.,fr,French,2
07b4321023,ای میل کے مطابق ، ہیمن نے اطلاع دی ہے کہ وہ انٹیلیجنس چینل کے ذریعہ معلومات اور مجرم ایجنٹوں کو کنٹرول کرنے کے لئے استعمال ہونے والے کچھ انتشارات اور قواعد کو جاننے کی کوشش کر رہا ہے۔,یہ بالکل بھی بری چیز نہیں ہے۔,ur,Urdu,1
ab87e8abac,"Wie denken Sie, geht das Papier von Colorado Springs mit lokalen Interessen um?","Denken Sie, dass lokale Zeitungen nicht daran interessiert sind, was die Bürger zu sagen haben?",de,German,1
bf689dcad8,"Dado que el Título 7 requiere que se establezca la validez de los reclamos de viaje antes de certificar el pago, creemos que la inclusión de todos los gastos en los vales de viaje individualmente ayuda a cumplir con este requisito.",El Título 7 trata de los viajes aéreos.,es,Spanish,1
8a98cda253,"Не вярвам, че потенциалните разходи за реконструкция увеличават риска от евентуално прекратяване на програмата, когато залозите се вдигат от талибаните, които дефилират Chartered Predator за CNN, пише той.","Ловецът е замесен в пожар, причинен от електрически повреди.",bg,Bulgarian,1
43b978ef75,Diğerleri tüketiciyi yeterince memnun etmiyor.,Diğerleri yeterli.,tr,Turkish,2
443efeaf27,"Nguyên tắc chung của đối xử bình đẳng, như chúng tôi đã đưa ra, dựa trên việc đưa ra lập luận hạn chế quyền tự do ngôn luận.",Tất cả đều đồng ý về quyền tự do ngôn luận.,vi,Vietnamese,2
e3099d22d4,Một số cán bộ của Cảng vụ dân sự vẫn ở nhiều cấp khác nhau để giúp sơ tán và di tản cư dân mắc kẹt.,Một số nhân viên của Cảng vụ đã hy sinh mạng sống của họ để giúp sơ tán dân thường.,vi,Vietnamese,1
